"Date","Price","Open","High","Low","Vol.","Change %"
"27/01/2011","110.780","111.050","111.115","110.780","","-0.27%"
"26/01/2011","111.085","110.900","111.105","110.610","","0.17%"
"25/01/2011","110.900","110.850","110.975","110.850","","0.03%"
"24/01/2011","110.870","111.000","111.025","110.850","","-0.13%"
"21/01/2011","111.010","110.950","111.065","110.985","","0.05%"
"20/01/2011","110.950","110.800","111.055","110.850","","0.14%"
"19/01/2011","110.800","110.800","110.800","110.800","","0.00%"
"18/01/2011","110.800","110.780","110.850","110.750","","-0.01%"
"17/01/2011","110.815","110.720","110.825","110.760","","0.05%"
"14/01/2011","110.760","110.700","110.815","110.740","","-0.01%"
"13/01/2011","110.770","110.700","110.825","110.745","","0.02%"
"12/01/2011","110.750","110.720","110.815","110.740","","0.13%"
"11/01/2011","110.610","110.800","110.860","110.610","","-0.17%"
"10/01/2011","110.800","110.800","110.925","110.800","","-0.05%"
"07/01/2011","110.850","110.800","110.900","110.825","","0.02%"
"06/01/2011","110.830","110.800","110.875","110.810","","0.00%"
"05/01/2011","110.825","110.850","110.875","110.790","","-0.02%"
"04/01/2011","110.850","110.850","110.915","110.775","","-0.09%"
"03/01/2011","110.950","110.850","110.990","110.900","","0.00%"
"31/12/2010","110.945","110.950","111.005","110.925","","0.00%"
"30/12/2010","110.950","110.920","111.205","110.900","","0.00%"
"29/12/2010","110.955","110.850","110.965","110.825","","0.00%"
"28/12/2010","110.950","110.950","111.050","110.885","","-0.22%"
"27/12/2010","111.200","111.120","111.225","111.140","","0.04%"
"24/12/2010","111.150","111.100","111.205","111.090","","0.09%"
"23/12/2010","111.050","111.200","111.275","110.980","","-0.18%"
"22/12/2010","111.250","111.200","111.360","111.210","","0.00%"
"21/12/2010","111.250","111.130","111.300","111.100","","0.07%"
"20/12/2010","111.175","111.175","111.175","111.175","","0.00%"
"17/12/2010","111.175","111.000","111.215","111.000","","0.11%"
"16/12/2010","111.050","110.900","111.050","110.920","","0.10%"
"15/12/2010","110.940","110.900","110.985","110.900","","0.04%"
"14/12/2010","110.900","110.850","110.940","110.890","","0.01%"
"13/12/2010","110.890","110.900","110.950","110.880","","-0.02%"
"10/12/2010","110.915","110.900","110.980","110.875","","-0.08%"
"09/12/2010","111.000","111.000","111.150","110.990","","-0.05%"
"08/12/2010","111.050","111.050","111.200","111.050","","-0.09%"
"07/12/2010","111.150","111.150","111.225","111.100","","-0.04%"
"06/12/2010","111.200","111.150","111.300","111.100","","-0.07%"
"03/12/2010","111.280","111.160","111.375","111.125","","0.01%"
"02/12/2010","111.270","111.150","111.370","111.175","","0.07%"
"01/12/2010","111.190","111.180","111.300","111.190","","-0.17%"
"30/11/2010","111.375","111.450","111.475","111.305","","-0.07%"
"29/11/2010","111.450","111.520","111.550","111.445","","-0.02%"
"26/11/2010","111.470","111.320","111.525","111.350","","0.15%"
"25/11/2010","111.300","111.200","111.335","111.215","","0.07%"
"24/11/2010","111.220","111.150","111.260","111.150","","-0.12%"
"23/11/2010","111.350","111.350","111.400","111.295","","-0.04%"
"22/11/2010","111.400","111.680","111.705","111.340","","-0.27%"
"19/11/2010","111.700","111.600","111.700","111.635","","0.00%"
"18/11/2010","111.700","111.660","111.715","111.650","","0.22%"
"17/11/2010","111.460","111.460","111.460","111.460","","0.00%"
"16/11/2010","111.460","111.600","111.725","111.390","","-0.23%"
"15/11/2010","111.715","111.650","111.720","111.640","","0.06%"
"12/11/2010","111.650","111.550","111.700","111.600","","0.07%"
"11/11/2010","111.575","111.600","111.700","111.535","","-0.08%"
"10/11/2010","111.660","111.600","111.720","111.625","","0.04%"
"09/11/2010","111.615","111.500","111.650","111.475","","0.20%"
"08/11/2010","111.390","111.550","111.630","111.390","","-0.02%"
"05/11/2010","111.410","111.410","111.410","111.410","","0.00%"
"04/11/2010","111.410","111.650","111.715","111.410","","-0.26%"
"03/11/2010","111.700","111.600","111.735","111.650","","0.00%"
"02/11/2010","111.700","111.650","111.720","111.650","","0.02%"
"01/11/2010","111.675","111.640","111.715","111.640","","0.02%"
"29/10/2010","111.650","111.520","111.820","111.550","","0.00%"
"28/10/2010","111.650","111.680","111.720","111.600","","0.10%"
"27/10/2010","111.540","111.680","111.725","111.540","","-0.10%"
"26/10/2010","111.650","111.690","111.720","111.640","","-0.02%"
"25/10/2010","111.675","111.800","111.840","111.650","","0.02%"
"22/10/2010","111.650","111.640","111.650","111.650","","-0.09%"
"21/10/2010","111.750","111.850","111.900","111.750","","0.06%"
"20/10/2010","111.680","111.850","111.900","111.680","","-0.14%"
"19/10/2010","111.840","111.800","111.870","111.775","","0.14%"
"18/10/2010","111.680","111.750","111.870","111.680","","-0.11%"
"15/10/2010","111.800","111.750","111.865","111.775","","0.08%"
"14/10/2010","111.710","111.800","111.865","111.710","","0.00%"
"13/10/2010","111.710","111.900","111.950","111.710","","0.00%"
"12/10/2010","111.710","111.800","111.975","111.610","","-0.04%"
"11/10/2010","111.750","111.600","111.825","111.650","","0.13%"
"08/10/2010","111.610","111.550","111.750","111.575","","-0.11%"
"07/10/2010","111.730","111.600","111.775","111.635","","0.11%"
"06/10/2010","111.610","111.670","111.895","111.585","","0.02%"
"05/10/2010","111.590","111.800","111.825","111.575","","-0.06%"
"04/10/2010","111.660","111.800","111.865","111.660","","-0.13%"
"01/10/2010","111.800","111.980","112.030","111.800","","0.08%"
"30/09/2010","111.710","111.850","112.040","111.710","","0.04%"
"29/09/2010","111.670","111.800","112.000","111.670","","-0.07%"
"28/09/2010","111.750","111.850","111.970","111.750","","-0.01%"
"27/09/2010","111.760","112.000","112.050","111.760","","-0.22%"
"24/09/2010","112.010","112.400","112.460","112.010","","-0.28%"
"23/09/2010","112.330","112.450","112.515","112.330","","0.00%"
"22/09/2010","112.330","112.360","112.370","112.320","","-0.04%"
"21/09/2010","112.370","112.500","112.570","112.370","","0.01%"
"20/09/2010","112.360","112.450","112.570","112.360","","-0.08%"
"17/09/2010","112.450","112.350","112.525","112.385","","0.11%"
"16/09/2010","112.330","112.450","112.550","112.300","","-0.07%"
"15/09/2010","112.410","112.400","112.560","112.360","","0.00%"
"14/09/2010","112.410","112.550","112.625","112.360","","-0.04%"
"13/09/2010","112.460","112.540","112.710","112.260","","0.04%"
"10/09/2010","112.410","112.410","112.410","112.410","","0.00%"
"09/09/2010","112.410","112.600","112.700","112.260","","-0.11%"
"08/09/2010","112.535","112.550","112.800","112.530","","-0.07%"
"07/09/2010","112.610","112.450","112.635","112.495","","0.14%"
"06/09/2010","112.450","112.550","112.650","112.440","","-0.22%"
"03/09/2010","112.700","112.500","112.740","112.475","","0.11%"
"02/09/2010","112.575","112.650","112.710","112.500","","-0.16%"
"01/09/2010","112.750","112.750","112.800","112.710","","0.00%"
"31/08/2010","112.750","112.620","112.825","112.650","","0.04%"
"30/08/2010","112.700","112.680","112.720","112.625","","0.04%"
"27/08/2010","112.650","112.520","112.700","112.550","","0.04%"
"26/08/2010","112.600","112.630","112.670","112.520","","0.02%"
"25/08/2010","112.580","112.480","112.720","112.515","","0.12%"
"24/08/2010","112.450","112.450","112.450","112.450","","0.00%"
"23/08/2010","112.450","112.350","112.500","112.325","","0.13%"
"20/08/2010","112.300","112.300","112.375","112.300","","-0.07%"
"19/08/2010","112.375","112.250","112.400","112.270","","-0.07%"
"18/08/2010","112.450","112.300","112.450","112.325","","0.04%"
"17/08/2010","112.400","112.400","112.460","112.350","","-0.04%"
"16/08/2010","112.450","112.300","112.450","112.300","","0.09%"
"13/08/2010","112.350","112.300","112.385","112.325","","0.02%"
"12/08/2010","112.325","112.300","112.400","112.300","","0.00%"
"11/08/2010","112.325","112.350","112.400","112.300","","-0.07%"
"10/08/2010","112.400","112.300","112.450","112.320","","0.09%"
"09/08/2010","112.300","112.200","112.350","112.200","","-0.04%"
"06/08/2010","112.350","112.300","112.410","112.325","","0.00%"
"05/08/2010","112.350","112.350","112.405","112.295","","0.00%"
"04/08/2010","112.350","112.300","112.415","112.325","","0.01%"
"03/08/2010","112.340","112.400","112.450","112.325","","-0.13%"
"02/08/2010","112.485","112.700","112.800","112.460","","-0.28%"
"30/07/2010","112.800","112.600","112.945","112.595","","0.20%"
"29/07/2010","112.570","112.580","112.625","112.515","","0.02%"
"28/07/2010","112.550","112.660","112.725","112.550","","-0.22%"
"27/07/2010","112.800","112.750","112.915","112.795","","-0.04%"
"26/07/2010","112.850","112.600","112.850","112.625","","0.10%"
"23/07/2010","112.740","112.650","112.800","112.690","","-0.02%"
"22/07/2010","112.760","112.780","112.850","112.740","","-0.01%"
"21/07/2010","112.775","112.760","112.835","112.700","","-0.07%"
"20/07/2010","112.850","112.700","112.850","112.740","","0.09%"
"19/07/2010","112.750","112.750","112.815","112.740","","0.00%"
"16/07/2010","112.750","112.700","112.805","112.725","","-0.13%"
"15/07/2010","112.900","112.850","112.915","112.835","","-0.09%"
"14/07/2010","113.000","112.980","113.050","112.960","","-0.09%"
"13/07/2010","113.100","113.170","113.315","113.060","","-0.07%"
"12/07/2010","113.175","113.370","113.425","113.160","","-0.24%"
"09/07/2010","113.450","113.350","113.460","113.395","","0.04%"
"08/07/2010","113.400","113.350","113.455","113.385","","0.00%"
"07/07/2010","113.400","113.400","113.450","113.380","","-0.02%"
"06/07/2010","113.425","113.330","113.480","113.165","","0.02%"
"05/07/2010","113.400","113.350","113.450","113.350","","0.01%"
"02/07/2010","113.385","113.380","113.425","113.360","","-0.09%"
"01/07/2010","113.485","113.500","113.605","113.435","","-0.08%"
"30/06/2010","113.575","113.550","113.615","113.450","","0.04%"
"29/06/2010","113.525","113.520","113.570","113.420","","-0.09%"
"28/06/2010","113.625","113.550","113.670","113.570","","-0.02%"
"25/06/2010","113.650","113.650","113.650","113.650","","0.00%"
"24/06/2010","113.650","113.520","113.835","113.550","","0.00%"
"23/06/2010","113.650","113.600","113.825","113.600","","0.04%"
"22/06/2010","113.600","113.500","113.650","113.475","","0.09%"
"21/06/2010","113.500","113.420","113.450","113.390","","-0.02%"
"18/06/2010","113.525","113.525","113.525","113.525","","0.00%"
"17/06/2010","113.525","113.420","113.500","113.425","","0.07%"
"16/06/2010","113.450","113.450","113.550","113.360","","-0.11%"
"15/06/2010","113.570","113.550","113.550","113.475","","0.00%"
"14/06/2010","113.570","113.500","113.600","113.525","","0.05%"
"11/06/2010","113.515","113.500","113.550","113.500","","-0.09%"
"10/06/2010","113.615","113.650","113.650","113.545","","0.01%"
"09/06/2010","113.600","113.600","113.650","113.550","","-0.09%"
"08/06/2010","113.700","113.600","113.750","113.580","","0.00%"
"07/06/2010","113.700","113.650","113.700","113.680","","0.09%"
"04/06/2010","113.600","113.720","113.750","113.600","","-0.09%"
"03/06/2010","113.700","113.500","113.700","113.525","","0.09%"
"02/06/2010","113.600","113.720","113.770","113.600","","-0.18%"
"01/06/2010","113.800","113.750","113.820","113.690","","0.00%"
"31/05/2010","113.800","113.850","113.850","113.785","","-0.13%"
"28/05/2010","113.950","113.950","113.950","113.950","","0.00%"
"27/05/2010","113.950","113.950","113.950","113.950","","0.00%"
"26/05/2010","113.950","113.750","113.950","113.770","","0.13%"
"25/05/2010","113.800","113.700","113.800","113.700","","0.00%"
"24/05/2010","113.800","113.780","113.850","113.740","","-0.03%"
"21/05/2010","113.830","113.700","113.800","113.735","","0.03%"
"20/05/2010","113.800","113.650","113.820","113.650","","0.09%"
"19/05/2010","113.700","113.720","113.760","113.675","","-0.04%"
"18/05/2010","113.750","113.750","113.750","113.725","","0.00%"
"17/05/2010","113.750","113.700","113.760","113.740","","0.04%"
"14/05/2010","113.700","113.650","113.780","113.640","","0.07%"
"13/05/2010","113.625","113.650","113.680","113.585","","-0.07%"
"12/05/2010","113.700","113.650","113.720","113.625","","0.00%"
"11/05/2010","113.700","113.700","113.700","113.610","","0.02%"
"10/05/2010","113.680","113.550","113.630","113.500","","-0.06%"
"07/05/2010","113.750","113.700","113.800","113.695","","0.07%"
"06/05/2010","113.670","113.620","113.700","113.640","","0.02%"
"05/05/2010","113.650","113.600","113.620","113.550","","0.08%"
"04/05/2010","113.560","113.650","113.650","113.525","","-0.12%"
"03/05/2010","113.700","113.850","113.900","113.630","","-0.22%"
"30/04/2010","113.950","113.900","113.910","113.900","","0.00%"
"29/04/2010","113.950","113.820","113.950","113.870","","0.09%"
"28/04/2010","113.850","113.850","113.850","113.850","","0.00%"
"27/04/2010","113.850","113.900","113.900","113.850","","-0.07%"
"26/04/2010","113.935","113.850","113.930","113.890","","0.04%"
"23/04/2010","113.890","113.880","113.930","113.880","","-0.01%"
"22/04/2010","113.900","113.850","113.880","113.775","","-0.03%"
"21/04/2010","113.930","113.920","113.950","113.765","","0.03%"
"20/04/2010","113.900","113.880","113.950","113.875","","-0.04%"
"19/04/2010","113.950","113.900","113.950","113.850","","-0.04%"
"16/04/2010","114.000","113.900","113.950","113.835","","0.15%"
"15/04/2010","113.825","113.720","113.950","113.750","","0.02%"
"14/04/2010","113.800","113.800","113.800","113.800","","0.00%"
"13/04/2010","113.800","113.800","113.800","113.800","","0.00%"
"12/04/2010","113.800","113.600","113.800","113.650","","-0.09%"
"09/04/2010","113.900","113.900","113.900","113.900","","0.00%"
"08/04/2010","113.900","113.750","113.850","113.750","","0.09%"
"07/04/2010","113.800","113.820","113.820","113.735","","-0.02%"
"06/04/2010","113.825","113.800","113.800","113.775","","0.02%"
"05/04/2010","113.800","113.750","113.800","113.775","","-0.04%"
"02/04/2010","113.850","113.850","113.850","113.850","","0.00%"
"01/04/2010","113.850","113.850","113.900","113.825","","-0.18%"
"31/03/2010","114.050","113.980","114.050","113.950","","0.00%"
"30/03/2010","114.050","114.050","114.050","113.970","","-0.07%"
"29/03/2010","114.130","114.130","114.130","114.130","","0.00%"
"26/03/2010","114.130","114.100","114.100","114.040","","0.00%"
"25/03/2010","114.130","114.050","114.100","114.040","","0.07%"
"24/03/2010","114.050","114.050","114.100","114.025","","0.00%"
"23/03/2010","114.050","113.980","114.020","114.000","","-0.07%"
"22/03/2010","114.125","114.100","114.200","114.110","","0.07%"
"19/03/2010","114.050","114.030","114.070","114.035","","0.00%"
"18/03/2010","114.050","114.050","114.050","113.950","","-0.06%"
"17/03/2010","114.115","113.950","114.180","113.975","","-0.03%"
"16/03/2010","114.150","114.150","114.150","114.050","","0.09%"
"15/03/2010","114.050","113.900","114.200","113.950","","0.06%"
"12/03/2010","113.980","114.000","114.000","113.905","","-0.02%"
"11/03/2010","114.000","113.950","114.000","113.985","","-0.09%"
"10/03/2010","114.100","114.050","114.100","114.030","","-0.02%"
"09/03/2010","114.125","114.190","114.190","114.075","","-0.07%"
"08/03/2010","114.200","114.100","114.200","114.135","","0.01%"
"05/03/2010","114.190","114.150","114.220","114.150","","-0.01%"
"04/03/2010","114.200","114.300","114.300","114.140","","-0.09%"
"03/03/2010","114.300","114.500","114.500","114.290","","-0.26%"
"02/03/2010","114.600","114.530","114.570","114.525","","0.00%"
"01/03/2010","114.600","114.500","114.600","114.550","","-0.02%"
"26/02/2010","114.625","114.600","114.700","114.550","","0.07%"
"25/02/2010","114.550","114.280","114.550","114.300","","0.24%"
"24/02/2010","114.275","114.300","114.300","114.235","","-0.02%"
"23/02/2010","114.300","114.250","114.270","114.250","","-0.07%"
"22/02/2010","114.375","114.350","114.380","114.285","","-0.02%"
"19/02/2010","114.400","114.400","114.480","114.350","","0.00%"
"18/02/2010","114.400","114.350","114.380","114.330","","0.09%"
"17/02/2010","114.300","114.250","114.430","114.250","","-0.11%"
"16/02/2010","114.425","114.380","114.430","114.385","","-0.02%"
"15/02/2010","114.450","114.520","114.520","114.385","","-0.22%"
"12/02/2010","114.700","114.630","114.650","114.500","","-0.04%"
"11/02/2010","114.750","114.700","114.700","114.620","","0.00%"
"10/02/2010","114.750","114.700","114.700","114.650","","0.00%"
"09/02/2010","114.750","114.700","114.750","114.700","","0.04%"
"08/02/2010","114.700","114.700","114.730","114.690","","0.00%"
"05/02/2010","114.700","114.650","114.700","114.650","","0.09%"
"04/02/2010","114.600","114.600","114.600","114.600","","0.00%"
"03/02/2010","114.600","114.600","114.640","114.600","","-0.07%"
"02/02/2010","114.685","114.650","114.690","114.650","","0.03%"
"01/02/2010","114.650","114.600","114.690","114.645","","0.00%"
"29/01/2010","114.650","114.650","114.650","114.650","","0.00%"
"28/01/2010","114.650","114.500","114.600","114.525","","0.11%"
"27/01/2010","114.525","114.525","114.525","114.525","","0.00%"
"26/01/2010","114.525","114.500","114.500","114.475","","0.11%"
"25/01/2010","114.400","114.300","114.450","114.340","","0.04%"
"22/01/2010","114.350","114.250","114.350","114.300","","-0.04%"
"21/01/2010","114.400","114.350","114.380","114.340","","0.02%"
"20/01/2010","114.375","114.350","114.350","114.235","","0.11%"
"19/01/2010","114.250","114.100","114.220","114.165","","0.00%"
"18/01/2010","114.250","114.250","114.250","114.185","","0.00%"
"15/01/2010","114.250","114.250","114.300","114.150","","-0.10%"
"14/01/2010","114.365","114.365","114.365","114.365","","0.00%"
"13/01/2010","114.365","114.250","114.350","114.300","","0.06%"
"12/01/2010","114.300","114.350","114.350","114.260","","-0.04%"
"11/01/2010","114.350","114.250","114.350","114.285","","-0.04%"
"08/01/2010","114.400","114.300","114.350","114.350","","0.08%"
"07/01/2010","114.310","114.300","114.330","114.300","","-0.01%"
"06/01/2010","114.325","114.300","114.330","114.225","","0.00%"
"05/01/2010","114.325","114.280","114.370","114.290","","-0.11%"
"04/01/2010","114.450","114.400","114.450","114.395","","0.04%"
"01/01/2010","114.400","114.300","114.400","114.270","","0.00%"
"31/12/2009","114.400","114.400","114.400","114.400","","0.00%"
"30/12/2009","114.400","114.350","114.420","114.300","","0.04%"
"29/12/2009","114.350","114.350","114.400","114.275","","0.00%"
"28/12/2009","114.350","114.400","114.450","114.330","","0.00%"
"25/12/2009","114.350","114.350","114.350","114.350","","0.00%"
"24/12/2009","114.350","114.300","114.450","114.325","","0.00%"
"23/12/2009","114.350","114.300","114.370","114.225","","0.02%"
"22/12/2009","114.325","114.400","114.400","114.210","","-0.07%"
"21/12/2009","114.400","114.350","114.400","114.300","","0.09%"
"18/12/2009","114.300","114.200","114.320","114.240","","0.04%"
"17/12/2009","114.250","114.150","114.320","114.185","","0.00%"
"16/12/2009","114.250","114.400","114.420","114.200","","-0.09%"
"15/12/2009","114.350","114.250","114.350","114.300","","-0.09%"
"14/12/2009","114.450","114.350","114.420","114.375","","0.09%"
"11/12/2009","114.350","114.300","114.350","114.300","","0.04%"
"10/12/2009","114.300","114.200","114.330","114.175","","0.07%"
"09/12/2009","114.225","114.250","114.250","114.200","","-0.02%"
"08/12/2009","114.250","114.200","114.380","114.200","","-0.17%"
"07/12/2009","114.450","114.450","114.480","114.350","","0.09%"
"04/12/2009","114.350","114.300","114.350","114.300","","0.09%"
"03/12/2009","114.250","114.200","114.320","114.200","","0.09%"
"02/12/2009","114.150","114.400","114.400","114.100","","-0.23%"
"01/12/2009","114.410","114.410","114.410","114.410","","0.00%"
"30/11/2009","114.410","114.400","114.570","114.400","","-0.14%"
"27/11/2009","114.565","114.450","114.570","114.425","","0.10%"
"26/11/2009","114.450","114.450","114.480","114.410","","0.00%"
"25/11/2009","114.450","114.350","114.450","114.350","","0.04%"
"24/11/2009","114.400","114.250","114.460","114.300","","-0.13%"
"23/11/2009","114.550","114.250","114.550","114.175","","0.25%"
"20/11/2009","114.260","114.250","114.250","114.235","","0.00%"
"19/11/2009","114.260","114.230","114.250","114.235","","0.01%"
"18/11/2009","114.250","114.300","114.300","114.225","","-0.01%"
"17/11/2009","114.260","114.250","114.250","114.235","","-0.10%"
"16/11/2009","114.375","114.450","114.450","114.330","","-0.08%"
"13/11/2009","114.465","114.400","114.450","114.425","","0.00%"
"12/11/2009","114.460","114.450","114.450","114.425","","-0.01%"
"11/11/2009","114.475","114.450","114.450","114.435","","0.07%"
"10/11/2009","114.400","114.400","114.550","114.400","","-0.24%"
"09/11/2009","114.675","114.750","114.750","114.625","","-0.13%"
"06/11/2009","114.825","114.800","114.800","114.785","","0.00%"
"05/11/2009","114.825","114.780","114.820","114.780","","0.01%"
"04/11/2009","114.815","114.800","114.800","114.775","","0.00%"
"03/11/2009","114.815","114.780","114.800","114.775","","0.01%"
"02/11/2009","114.800","114.800","114.800","114.800","","0.00%"
"30/10/2009","114.800","114.800","114.810","114.785","","-0.01%"
"29/10/2009","114.815","114.780","114.820","114.785","","0.00%"
"28/10/2009","114.810","114.780","114.810","114.785","","-0.02%"
"27/10/2009","114.835","114.780","114.820","114.785","","0.01%"
"26/10/2009","114.825","114.820","114.820","114.785","","0.02%"
"23/10/2009","114.800","114.820","114.820","114.795","","-0.01%"
"22/10/2009","114.810","114.800","114.820","114.760","","0.00%"
"21/10/2009","114.810","114.780","114.820","114.760","","0.01%"
"20/10/2009","114.800","114.780","114.800","114.710","","0.00%"
"19/10/2009","114.805","114.780","114.810","114.785","","-0.01%"
"16/10/2009","114.815","114.780","114.800","114.705","","0.01%"
"15/10/2009","114.800","114.800","114.800","114.765","","-0.01%"
"14/10/2009","114.815","114.800","114.800","114.780","","0.01%"
"13/10/2009","114.805","114.750","114.800","114.705","","0.00%"
"12/10/2009","114.810","114.770","114.800","114.700","","0.00%"
"09/10/2009","114.805","114.770","114.800","114.705","","-0.01%"
"08/10/2009","114.815","114.800","114.800","114.775","","-0.01%"
"07/10/2009","114.825","114.800","114.800","114.700","","0.02%"
"06/10/2009","114.805","114.800","114.900","114.700","","0.00%"
"05/10/2009","114.805","114.780","114.800","114.760","","0.00%"
"02/10/2009","114.800","114.800","114.800","114.770","","0.00%"
"01/10/2009","114.805","114.800","114.800","114.705","","-0.01%"
"30/09/2009","114.820","114.750","114.800","114.780","","0.00%"
"29/09/2009","114.820","114.720","114.800","114.770","","0.02%"
"28/09/2009","114.800","114.750","114.800","114.670","","-0.03%"
"25/09/2009","114.830","114.750","114.800","114.780","","0.03%"
"24/09/2009","114.800","114.800","114.800","114.780","","0.00%"
"23/09/2009","114.805","114.800","114.800","114.700","","-0.02%"
"22/09/2009","114.825","114.780","114.800","114.780","","0.03%"
"21/09/2009","114.785","114.785","114.785","114.785","","0.00%"
"18/09/2009","114.785","114.780","114.800","114.780","","-0.03%"
"17/09/2009","114.825","114.780","114.800","114.785","","0.00%"
"16/09/2009","114.825","114.800","114.800","114.740","","-0.02%"
"15/09/2009","114.850","114.800","114.800","114.780","","0.03%"
"14/09/2009","114.815","114.800","114.800","114.750","","-0.01%"
"11/09/2009","114.825","114.780","114.800","114.780","","0.02%"
"10/09/2009","114.800","114.800","114.800","114.780","","0.00%"
"09/09/2009","114.800","114.770","114.800","114.750","","-0.02%"
"08/09/2009","114.825","114.780","114.800","114.750","","0.02%"
"07/09/2009","114.800","114.850","114.850","114.785","","0.00%"
"04/09/2009","114.800","114.800","114.800","114.800","","0.00%"
"03/09/2009","114.800","114.500","114.800","114.300","","0.44%"
"02/09/2009","114.300","114.790","114.840","114.210","","0.09%"
"01/09/2009","114.200","114.790","114.800","114.200","","-0.44%"
"31/08/2009","114.700","114.800","114.830","114.225","","-0.04%"
"28/08/2009","114.750","114.740","114.850","114.190","","0.47%"
"27/08/2009","114.210","114.780","114.810","114.210","","0.16%"
"26/08/2009","114.025","114.800","114.800","114.025","","-0.18%"
"25/08/2009","114.230","114.800","114.800","114.230","","0.00%"
"24/08/2009","114.230","114.530","114.800","114.105","","-0.52%"
"21/08/2009","114.830","114.050","114.850","114.150","","0.60%"
"20/08/2009","114.150","114.150","114.800","114.150","","-0.09%"
"19/08/2009","114.250","114.750","114.800","114.250","","-0.42%"
"18/08/2009","114.730","114.820","114.850","113.925","","0.44%"
"17/08/2009","114.230","114.880","114.900","114.230","","-0.65%"
"14/08/2009","114.980","114.880","114.950","114.855","","0.76%"
"13/08/2009","114.115","114.900","114.920","114.115","","-0.06%"
"12/08/2009","114.185","114.900","114.900","114.185","","0.07%"
"11/08/2009","114.110","114.900","114.900","114.110","","-0.07%"
"10/08/2009","114.195","114.900","114.900","114.195","","-0.62%"
"07/08/2009","114.910","114.900","114.900","114.855","","0.45%"
"06/08/2009","114.395","114.880","114.910","114.395","","0.66%"
"05/08/2009","113.645","114.270","114.270","113.645","","-0.64%"
"04/08/2009","114.375","114.850","114.900","114.375","","0.00%"
"03/08/2009","114.375","114.900","114.900","114.375","","-0.41%"
"31/07/2009","114.850","114.850","114.900","114.625","","0.62%"
"30/07/2009","114.145","114.850","114.900","114.145","","0.02%"
"29/07/2009","114.120","114.800","115.000","114.120","","-0.07%"
"28/07/2009","114.200","114.850","114.920","114.200","","-0.61%"
"27/07/2009","114.900","114.850","114.900","114.225","","0.00%"
"24/07/2009","114.900","114.800","114.900","114.230","","0.48%"
"23/07/2009","114.350","114.850","114.900","114.350","","0.04%"
"22/07/2009","114.300","114.850","114.900","114.300","","-0.02%"
"21/07/2009","114.320","114.800","114.900","114.310","","0.13%"
"20/07/2009","114.175","114.800","114.920","114.175","","-0.57%"
"17/07/2009","114.830","114.800","114.900","114.375","","0.46%"
"16/07/2009","114.300","114.850","114.900","114.300","","0.22%"
"15/07/2009","114.045","114.900","114.920","114.045","","-0.22%"
"14/07/2009","114.300","114.900","114.900","114.300","","-0.03%"
"13/07/2009","114.340","114.850","114.900","114.340","","-0.50%"
"10/07/2009","114.920","114.850","114.900","114.855","","0.06%"
"09/07/2009","114.850","114.850","114.900","114.840","","-0.04%"
"08/07/2009","114.900","114.850","114.900","114.860","","-0.03%"
"07/07/2009","114.930","114.900","114.900","114.825","","0.03%"
"06/07/2009","114.900","114.900","114.900","114.900","","0.00%"
"03/07/2009","114.900","114.850","114.920","114.870","","-0.04%"
"02/07/2009","114.950","114.900","114.920","114.810","","0.04%"
"01/07/2009","114.900","114.900","114.970","114.845","","-0.02%"
"30/06/2009","114.920","114.900","114.950","114.875","","0.00%"
"29/06/2009","114.920","114.900","114.950","114.865","","-0.01%"
"26/06/2009","114.930","114.950","114.950","114.875","","0.00%"
"25/06/2009","114.930","114.850","114.900","114.840","","0.03%"
"24/06/2009","114.900","114.850","114.900","114.800","","0.00%"
"23/06/2009","114.900","114.850","114.900","114.800","","-0.01%"
"22/06/2009","114.910","114.900","114.900","114.835","","-0.03%"
"19/06/2009","114.950","114.850","114.900","114.835","","0.03%"
"18/06/2009","114.910","114.750","114.900","114.825","","-0.01%"
"17/06/2009","114.920","114.850","114.900","114.800","","-0.01%"
"16/06/2009","114.930","114.850","114.900","114.800","","-0.02%"
"15/06/2009","114.950","114.900","114.900","114.860","","0.00%"
"12/06/2009","114.950","114.900","114.900","114.860","","0.04%"
"11/06/2009","114.900","114.900","114.900","114.825","","0.00%"
"10/06/2009","114.900","114.900","114.910","114.835","","0.00%"
"09/06/2009","114.900","114.850","114.900","114.860","","0.00%"
"08/06/2009","114.900","114.900","114.900","114.865","","0.00%"
"05/06/2009","114.900","114.900","114.920","114.875","","-0.03%"
"04/06/2009","114.930","114.900","114.920","114.835","","-0.02%"
"03/06/2009","114.950","114.900","114.900","114.825","","0.09%"
"02/06/2009","114.850","114.900","114.900","114.825","","-0.04%"
"01/06/2009","114.900","114.850","114.900","114.825","","0.00%"
"29/05/2009","114.900","114.850","114.920","114.850","","-0.03%"
"28/05/2009","114.930","114.800","114.900","114.840","","0.00%"
"27/05/2009","114.930","114.900","114.900","114.850","","0.03%"
"26/05/2009","114.900","114.900","114.900","114.800","","0.00%"
"25/05/2009","114.900","114.900","114.920","114.850","","0.04%"
"22/05/2009","114.850","114.750","115.000","114.750","","-0.15%"
"21/05/2009","115.025","114.900","115.000","114.815","","-0.05%"
"20/05/2009","115.080","114.980","114.980","115.080","","0.00%"
"19/05/2009","115.080","115.000","115.050","114.900","","-0.02%"
"18/05/2009","115.100","116.200","116.300","115.050","","-2.29%"
